tick,angle,x,y,vx,vy,horizontal_bps,vertical_bps
404,-90.0,1171.8622151931786,-578.4204913667418,3.200438890303165,-1.4713525081818197,64.0087778060633,-29.427050163636395
405,0.0,1175.1635292348594,-579.7358643045588,3.3013140416809357,-1.3153729378171275,66.02628083361871,-26.307458756342548
406,-90.0,1178.4318301676074,-581.1033298102343,3.2683009327479104,-1.3674655056754117,65.36601865495821,-27.349310113508235
407,-90.0,1181.6674481221967,-582.5218460334045,3.2356179545893777,-1.4185162231701172,64.71235909178756,-28.370324463402344
408,-90.0,1184.8707099280973,-583.9903919606932,3.203261805900741,-1.4685459272886436,64.06523611801482,-29.370918545772874
409,-90.0,1188.0419391464877,-585.5079669989722,3.171229218390419,-1.5175750382790405,63.42458436780838,-30.35150076558081
410,0.0,1191.3184540401678,-586.8641082091285,3.276514893680087,-1.3561412101563386,65.53029787360174,-27.122824203126772
411,-90.0,1194.5622038161584,-588.271526622474,3.243749775990567,-1.4074184133454317,64.87499551981134,-28.148368266908633
412,-90.0,1197.773516125324,-589.7291966959227,3.21131230916547,-1.457670073448778,64.2262461833094,-29.15340146897556
413,-90.0,1200.9527153420233,-591.2361133972313,3.179199216699276,-1.5069167013085316,63.58398433398552,-30.138334026170632
414,0.0,1204.236170876272,-592.5828539539967,3.2834555342486427,-1.3467405567653872,65.66911068497285,-26.934811135307744
415,-90.0,1207.4867918864916,-593.9810597268397,3.2506210102196285,-1.398205772842996,65.01242020439257,-27.96411545685992
416,-90.0,1210.7049067176094,-595.4297014124204,3.21811483111777,-1.4486416855806736,64.3622966223554,-28.97283371161347
417,-90.0,1213.8908404311064,-596.927770293446,3.185933713496927,-1.4980688810255864,63.71867426993853,-29.96137762051173
418,0.0,1217.1801747764541,-598.26670707257,3.2893343453477377,-1.3389367791239466,65.78668690695476,-26.77873558247893
419,-90.0,1220.436615809718,-599.6572651431754,3.256441033263797,-1.390558070605539,65.12882066527594,-27.811161412110778
420,-90.0,1223.660492463705,-601.0984120804176,3.223876653987001,-1.4411469372420975,64.47753307974003,-28.82293874484195
421,-90.0,1226.8521303818973,-602.5891361079284,3.1916379181924146,-1.4907240275108309,63.83275836384829,-29.81448055021662
422,0.0,1230.1464574634936,-603.9215947261263,3.294327081596202,-1.3324586181978495,65.88654163192403,-26.64917236395699
423,-90.0,1233.407841305691,-605.3058041989007,3.261383842197391,-1.3842094727744028,65.22767684394782,-27.684189455488056
424,-90.0,1236.6366113405693,-606.7407295101472,3.228770034878397,-1.4349253112464941,64.57540069756794,-28.698506224929883
425,-90.0,1239.8330937058909,-608.2253563440636,3.1964823653215637,-1.4846268339164714,63.92964730643128,-29.69253667832943
426,0.0,1243.1316735302366,-609.5524372374066,3.298579824345769,-1.3270808933429592,65.97159648691539,-26.541617866859184
427,-90.0,1246.3972675877967,-610.9313765397206,3.26559405756002,-1.3789393023140382,65.3118811512004,-27.57878604628076
428,-90.0,1249.6302057359242,-612.3611370838155,3.2329381481275514,-1.4297605440948162,64.65876296255102,-28.595210881896325
429,-90.0,1252.8308145334022,-613.8407024458248,3.200608797477977,-1.479565362009317,64.01217594955953,-29.59130724018634
430,0.0,1256.133028548471,-615.1633191208588,3.3022140150686985,-1.3226166750339632,66.04428030137397,-26.452333500679263
431,-90.0,1259.4022204548814,-616.5378834891449,3.2691919064103785,-1.374564368286074,65.38383812820757,-27.49128736572148
432,-90.0,1262.638720473405,-617.9633565978088,3.2365000185237185,-1.4254731086639663,64.73000037047437,-28.509462173279324
433,-90.0,1265.8428555226092,-619.4387202730142,3.204135049204151,-1.4753636752053079,64.08270098408302,-29.50727350410616
434,0.0,1269.1481861566226,-620.7576310602149,3.305330634013396,-1.3189107872007002,66.10661268026792,-26.378215744014003
435,-90.0,1272.420463515818,-622.1285636583536,3.2722773591953516,-1.370932598138792,65.44554718390702,-27.41865196277584
436,-90.0,1275.6600181326282,-623.550477632204,3.239554616810267,-1.4219139738503594,64.79109233620534,-28.43827947700719
437,-90.0,1278.8671772341652,-625.022353355224,3.2071591015369645,-1.471875723020088,64.1431820307393,-29.43751446040176
438,0.0,1282.1751909034742,-626.3381877685375,3.3080136693090245,-1.3158344133134616,66.16027338618049,-26.31668826626923
439,-90.0,1285.4501244676378,-627.7061055202081,3.274933564163611,-1.3679177516706211,65.49867128327222,-27.358355033412423
440,-90.0,1288.692308727392,-629.1250649444621,3.242184259754175,-1.4189594242540482,64.8436851950835,-28.379188485080963
441,-90.0,1291.9020711754686,-630.5940452088215,3.209762448076512,-1.4689802643593495,64.19524896153024,-29.37960528718699
442,0.0,1295.2124041725074,-631.9073258275465,3.310332997038847,-1.3132806187249866,66.20665994077694,-26.26561237449973
443,-90.0,1298.4896338711455,-633.2727408604717,3.277229698638254,-1.3654150329252057,65.54459397276509,-27.308300658504116
444,-90.0,1301.7340913040516,-634.6892476203075,3.2444574329059694,-1.4165067598358057,64.88914865811938,-28.330135196716114
445,-90.0,1304.9461041935701,-636.1558242734901,3.212012889518467,-1.466576653182691,64.24025779036934,-29.33153306365382
446,-90.0,1308.1259969848256,-637.6714694231077,3.1798927912554245,-1.5156451496176457,63.59785582510849,-30.312902992352914
447,0.0,1311.4109168626433,-639.0259084714316,3.284919877817678,-1.3544390483238595,65.69839755635356,-27.08878096647719
448,-90.0,1314.6629875730102,-640.4316587661488,3.2520707103669384,-1.405750294717136,65.04141420733876,-28.115005894342723
449,-90.0,1317.8825376072878,-641.88769408331,3.219550034277432,-1.4560353171612315,64.39100068554863,-29.12070634322463
450,-90.0,1321.0698921719265,-643.3930087234255,3.1873545646386794,-1.5053146401155555,63.74709129277359,-30.10629280231111
451,0.0,1324.3612787570594,-644.7383362621912,3.2913865851327584,-1.3453275387656811,65.82773170265517,-26.906550775313622
452,-90.0,1327.61975150773,-646.1351572773675,3.2584727506705393,-1.396821015176333,65.16945501341078,-27.93642030352666
453,-90.0,1330.845639561969,-647.5824419004084,3.225888054239052,-1.4472846230409318,64.51776108478103,-28.945692460818634
454,-90.0,1334.03926876643,-649.0791808601192,3.193629204461127,-1.4967389597107557,63.87258408922254,-29.934779194215114
455,0.0,1337.3361031519155,-650.4169446486206,3.2968343854853934,-1.3377637885014364,65.93668770970787,-26.755275770028728
456,-90.0,1340.599969224987,-651.8063531883937,3.2638660730716023,-1.389408539773106,65.27732146143205,-27.78817079546212
457,-90.0,1343.8311966684546,-653.246373585398,3.2312274434675388,-1.4400203970043877,64.62454886935078,-28.80040794008775
458,-90.0,1347.0301118683028,-654.7359936034544,3.1989151998482495,-1.4896200180563883,63.97830399696499,-29.79240036112777
459,0.0,1350.3315450915643,-656.0674784852945,3.301433223261541,-1.3314848818400797,66.02866446523082,-26.629697636801595
460,-90.0,1353.599964014078,-657.4507336964197,3.2684189225138462,-1.3832552111252159,65.36837845027692,-27.66510422250432
461,-90.0,1356.8356987785369,-658.8847238312318,3.2357347644587797,-1.4339901348120898,64.7146952891756,-28.679802696241797
462,-90.0,1360.0390762262095,-660.3684341922248,3.203377447672563,-1.4837103609929183,64.06754895345126,-29.674207219858367
463,0.0,1363.3444005244103,-661.6947067564334,3.30532429820074,-1.326272564208653,66.1064859640148,-26.52545128417306
464,-90.0,1366.616671611151,-663.0728538961805,3.272271086740761,-1.3781471397470006,65.44542173481523,-27.562942794940014
465,-90.0,1369.8562200182312,-664.5018381209445,3.2395484070801626,-1.4289842247640103,64.79096814160326,-28.579684495280205
466,-90.0,1373.0633729721353,-665.9806426899949,3.207152953904102,-1.4788045690503202,64.14305907808205,-29.576091381006403
467,0.0,1376.371997915475,-667.302588345626,3.308624943339673,-1.321945655631068,66.17249886679346,-26.43891311262136
468,-90.0,1379.6475366409347,-668.6764951148843,3.2755387254597825,-1.3739067692584381,65.51077450919566,-27.478135385168763
469,-90.0,1382.890320010378,-670.1013237764887,3.2427833694431563,-1.4248286616043404,64.85566738886313,-28.49657323208681
470,-90.0,1386.1006755770522,-671.5760558935633,3.2103555666743167,-1.4747321170745826,64.20711133348634,-29.49464234149165
471,0.0,1389.4121082515903,-672.8944096464819,3.311432674538194,-1.3183537529185594,66.22865349076389,-26.36707505837119
472,-90.0,1392.6904266309634,-674.2647963510136,3.2783183793730952,-1.3703867045316696,65.56636758746191,-27.40773409063339
473,-90.0,1395.9359618578073,-675.6861753491186,3.245535226843845,-1.4213789981049672,64.91070453687689,-28.427579962099344
474,-90.0,1399.1490417633345,-677.157526795898,3.213079905527242,-1.4713514467793998,64.26159811054484,-29.427028935587995
475,0.0,1402.4628703156368,-678.4728987975582,3.313828552302369,-1.315372001660175,66.27657104604738,-26.307440033203502
476,-90.0,1405.7435606140193,-679.8403633857997,3.2806902983824773,-1.3674645882415803,65.61380596764954,-27.349291764831605
477,-90.0,1408.9914440407051,-681.2588787098847,3.2478834266857532,-1.4185153240849449,64.95766853371506,-28.370306481698897
478,-90.0,1412.2068486640983,-682.7274237560698,3.215404623393126,-1.4685450461851575,64.30809246786252,-29.37090092370315
479,-90.0,1415.390099271922,-684.2449979308674,3.1832506078236826,-1.5175741747976073,63.66501215647365,-30.351483495952145
480,0.0,1418.6785152643195,-685.6011383794331,3.2884159923974665,-1.3561404485656996,65.76831984794933,-27.122808971313994
481,-90.0,1421.9340471281537,-687.0085560464197,3.2555318638342707,-1.407417666986591,65.11063727668541,-28.14835333973182
482,-90.0,1425.1570237043968,-688.4662253884368,3.222976576243099,-1.4576693420170999,64.45953152486199,-29.153386840341998
483,-90.0,1428.3477705456141,-689.9731413729422,3.190746841217368,-1.5069159845054731,63.81493682434736,-30.138319690109462
484,0.0,1431.6426581643786,-691.3198812974873,3.2948876187645277,-1.3467399245450775,65.89775237529055,-26.93479849090155
485,-90.0,1434.904596938378,-692.7180864507544,3.2619387739993795,-1.3982051532670805,65.2387754799876,-27.96410306534161
486,-90.0,1438.1339163557457,-694.1667275291506,3.229319417367658,-1.4486410783962647,64.58638834735316,-28.972821567925294
487,-90.0,1441.330942609737,-695.6647958151354,3.1970262539911714,-1.4980682859848542,63.94052507982343,-29.961365719697085
488,0.0,1444.6312585172616,-697.0037320694335,3.300315907524697,-1.3389362542980106,66.00631815049394,-26.77872508596021
489,-90.0,1447.8985712971853,-698.3942896257096,3.2673127799237154,-1.3905575562761117,65.3462555984743,-27.811151125522233
490,-90.0,1451.1332109804694,-699.8354360589088,3.234639683284001,-1.441146433199249,64.69279366568001,-28.822928663984978
491,-90.0,1454.3355042977685,-701.3261595924577,3.202293317299089,-1.4907235335488298,64.04586634598178,-29.814470670976597
492,0.0,1457.64038018057,-702.658617774981,3.3048758828014115,-1.3324581825233561,66.09751765602823,-26.649163650467123
493,-90.0,1460.912207336061,-704.0428268207944,3.2718271554911498,-1.3842090458133909,65.43654310982299,-27.684180916267817
494,-90.0,1464.1513162512,-705.4777517136191,3.2391089151388135,-1.4349248928246943,64.78217830277627,-28.698497856493887
495,-90.0,1467.3580341080778,-706.9623781374822,3.206717856877975,-1.4846264238630997,64.1343571375595,-29.692528477261995
496,0.0,1470.6667470326263,-708.2894586691581,3.3087129245484737,-1.3270805316758782,66.17425849096948,-26.541610633517564
497,-90.0,1473.9423728594836,-709.6683976170384,3.2756258268573344,-1.378938947880292,65.5125165371467,-27.57877895760584
498,-90.0,1477.1852424593112,-711.0981578137881,3.2428695998275634,-1.4297601967497384,64.85739199655127,-28.595203934994768
499,-90.0,1480.395683394067,-712.5777228353993,3.2104409347557024,-1.4795650216111342,64.20881869511405,-29.591300432222685
500,0.0,1483.707631194805,-713.9003392102021,3.311947800737935,-1.3226163748027602,66.2389560147587,-26.452327496055204
501,-90.0,1486.9864595491206,-715.2749032842615,3.2788283543157513,-1.3745640740594893,65.57656708631502,-27.491281481189787
502,-90.0,1490.2324996511625,-716.7003761045835,3.246040102041938,-1.4254728203219076,64.92080204083875,-28.50945640643815
503,-90.0,1493.4460793831406,-718.1757394972136,3.2135797319781694,-1.4753633926300849,64.27159463956339,-29.507267852601696
504,0.0,1496.760760228013,-719.494650035183,3.3146808448722935,-1.3189105379693489,66.29361689744587,-26.378210759386977
505,-90.0,1500.0422942960479,-720.865582389075,3.2815340680348304,-1.370932353892063,65.63068136069661,-27.41864707784126
506,-90.0,1503.2910130546975,-722.2874961235636,3.2487187586496296,-1.4219137344885602,64.9743751729926,-28.438274689771205
507,-90.0,1506.5072446567428,-723.7593716120092,3.2162316020453297,-1.47187548844552,64.3246320409066,-29.437509768910402
508,0.0,1509.824240080741,-725.0752058184279,3.3169954239982338,-1.3158342064186888,66.33990847996468,-26.316684128373776
509,-90.0,1513.1080655821327,-726.4431233673416,3.283825501391585,-1.3679175489137396,65.6765100278317,-27.358350978274792
510,-90.0,1516.3590528598274,-727.8620825928939,3.2509872776946693,-1.4189592255523005,65.01974555389339,-28.37918451104601
511,-90.0,1519.577530295749,-729.3310626625255,3.2184774359215536,-1.4689800696316329,64.36954871843108,-29.379601392632658
512,0.0,1522.8964911134874,-730.6443431095006,3.318960817738311,-1.3132804469751371,66.37921635476621,-26.26560893950274
513,-90.0,1526.1822623547005,-732.0097579741109,3.2857712412130047,-1.36541486461035,65.7154248242601,-27.308297292207
514,-90.0,1529.435175914837,-733.4262645689981,3.252913560136431,-1.4165065948872437,65.05827120272862,-28.330131897744874
515,-90.0,1532.6555603703941,-734.8928410605313,3.2203844555572676,-1.466576491533097,64.40768911114534,-29.33152983066194
516,-90.0,1535.8437410121078,-736.4084860517323,3.188180641713674,-1.5156449912010408,63.76361283427349,-30.312899824020818
517,0.0,1539.1368658478432,-737.7629249603327,3.293124835735465,-1.3544389086004114,65.8624967147093,-27.088778172008226
518,-90.0,1542.397059466627,-739.1686751181209,3.2601936187837963,-1.4057501577881542,65.20387237567593,-28.115003155763084
519,-90.0,1545.6246511803147,-740.6247103010917,3.2275917136875876,-1.4560351829708265,64.55183427375175,-29.120703659416527
520,-90.0,1548.819967007646,-742.1300248097007,3.195315827331425,-1.505314508608956,63.9063165466285,-30.106290172179122
521,0.0,1552.1192352312032,-743.4753522324776,3.299268223557263,-1.3453274227768581,65.98536447114526,-26.906548455537163
522,-90.0,1555.3855108039893,-744.8721731339849,3.2662755727859643,-1.396820901507284,65.32551145571928,-27.93641803014568
523,-90.0,1558.619123652197,-746.3194576456302,3.233612848207736,-1.4472845116452617,64.67225696415471,-28.945690232905235
524,-90.0,1561.8204004027607,-747.8161964961732,3.201276750563794,-1.4967388505429968,64.02553501127588,-29.934777010859936
525,0.0,1565.1248058492338,-749.1539601883887,3.3044054464731185,-1.3377636922154712,66.08810892946236,-26.755273844309425
526,-90.0,1568.3961672727555,-750.5433686338016,3.2713614235216535,-1.3894084454128584,65.42722847043306,-27.788168908257166
527,-90.0,1571.6348151132402,-751.983388938333,3.2386478404845707,-1.440020304531343,64.77295680969141,-28.80040609062686
528,-90.0,1574.841076506206,-753.4730088657658,3.2062613929658776,-1.4896199274328028,64.12522785931755,-29.792398548656056
529,0.0,1578.1497824526496,-754.8044936676758,3.30870594644349,-1.3314848019100756,66.1741189288698,-26.629696038201512
530,-90.0,1581.425401371183,-756.1877488004696,3.275618918533334,-1.3832551327938103,65.51237837066668,-27.665102655876204
531,-90.0,1584.6682641317698,-757.621738858517,3.242862760586737,-1.4339900580473108,64.85725521173474,-28.679801160946216
532,-90.0,1587.878698295677,-759.1054491442804,3.2104341639072187,-1.4837102857634334,64.20868327814438,-29.67420571526867
533,0.0,1591.1910087363144,-760.4317216421367,3.3123104406373995,-1.3262724978562461,66.246208812748,-26.525449957124923
534,-90.0,1594.4701961041342,-761.8098687168583,3.2791873678196795,-1.3781470747216404,65.58374735639359,-27.56294149443281
535,-90.0,1597.7165916295485,-763.2388528778974,3.2463955254142505,-1.428984161039156,64.92791050828501,-28.57968322078312
536,-90.0,1600.9305232306685,-764.7176573844974,3.2139316011201484,-1.4788045065999618,64.27863202240297,-29.576090131999237
537,0.0,1604.2458590292524,-766.0396029850473,3.315335798583878,-1.3219456005498509,66.30671597167756,-26.43891201099702
538,-90.0,1607.528041501468,-767.4135097003261,3.282182472215545,-1.3739067152788442,65.6436494443109,-27.478134305576884
539,-90.0,1610.7774021802627,-768.8383383090305,3.2493606787947207,-1.4248286087043374,64.98721357589442,-28.496572174086747
540,-90.0,1613.9942692832578,-770.3130703742631,3.2168671029950917,-1.4747320652325786,64.33734205990183,-29.494641304651573
541,0.0,1617.3121483741966,-771.631424081457,3.317879090938738,-1.3183537071939109,66.35758181877476,-26.367074143878217
542,-90.0,1620.5968487058676,-773.0018107411785,3.2847003316711114,-1.370386659721513,65.69400663342223,-27.40773319443026
543,-90.0,1623.8487020655473,-774.4231896953695,3.251853359679744,-1.4213789541910131,65.03706719359488,-28.427579083820262
544,-90.0,1627.0680369226422,-775.8945410991132,3.2193348570950366,-1.4713514037437239,64.38669714190073,-29.427028074874478
545,0.0,1630.388057873222,-777.2099130628159,3.320020950579659,-1.315371963702708,66.40041901159319,-26.307439274054158
546,-90.0,1633.674878645958,-778.5773776138591,3.2868207727360494,-1.367464551043262,65.73641545472098,-27.349291020865238
547,-90.0,1636.9288312423123,-779.9958929014897,3.2539525963542544,-1.418515287630592,65.07905192708509,-28.37030575261184
548,-90.0,1640.150244343735,-781.4644379119496,3.2214131014228222,-1.4685450104598912,64.42826202845644,-29.370900209197824
549,-90.0,1643.3394433448655,-782.9820120517364,3.1891990011303832,-1.5175741397868454,63.783980022607665,-30.351482795736906
550,0.0,1646.6337482435738,-784.3381524694227,3.2943048987083694,-1.356140417686207,65.88609797416738,-27.122808353724142
551,-90.0,1649.8951101247121,-785.7455701061473,3.2613618811382254,-1.4074176367246876,65.2272376227645,-28.148352734493752
552,-90.0,1653.1238584181417,-787.2032394185077,3.228748293429614,-1.4576693123604338,64.57496586859227,-29.153386247208676
553,-90.0,1656.3203192594287,-788.7101553739496,3.196460841287061,-1.5069159554419398,63.92921682574122,-30.138319108838797
554,0.0,1659.6208637357272,-790.0568952728607,3.3005444762984557,-1.3467398989110404,66.01088952596912,-26.934797978220807
555,-90.0,1662.8884027987392,-791.4551004010065,3.2675390630119163,-1.3982051281457235,65.35078126023832,-27.96410256291447
556,-90.0,1666.1232665022826,-792.9037414547838,3.234863703543478,-1.4486410537773344,64.69727407086955,-28.97282107554669
557,-90.0,1669.3257815996408,-794.4018097166421,3.2025150973581074,-1.498068261858302,64.05030194716215,-29.961365237166042
558,0.0,1672.6315314600015,-795.7407459496605,3.3057498603606335,-1.3389362330183912,66.11499720721267,-26.77872466036782
559,-90.0,1675.9042238532845,-797.1313034850826,3.2726923932831147,-1.3905575354220843,65.4538478656623,-27.811150708441687
560,-90.0,1679.1441893538456,-798.572449897845,3.2399655005611105,-1.4411464127623017,64.79931001122222,-28.822928255246033
561,-90.0,1682.3517552303,-800.0631734113656,3.2075658764542183,-1.4907235135206212,64.15131752908437,-29.81447027041242
562,0.0,1685.6618509449306,-801.3956315762241,3.31009571463076,-1.3324581648584757,66.2019142926152,-26.649163297169515
563,-90.0,1688.9388457339826,-802.7798406047259,3.276994789051985,-1.3842090285018078,65.53989578103969,-27.684180570036155
564,-90.0,1692.1830706063959,-804.2147654805852,3.2442248724133225,-1.4349248758593427,64.88449744826644,-28.698497517186855
565,-90.0,1695.3948532610243,-805.6993918878223,3.2117826546285286,-1.4846264072370547,64.23565309257057,-29.692528144741097
566,0.0,1698.7085803339128,-807.0264724048341,3.313727072888442,-1.3270805170117064,66.27454145776883,-26.54161034023413
567,-90.0,1701.9891701676745,-808.4054113383435,3.2805898337617214,-1.3789389335094033,65.61179667523443,-27.578778670188065
568,-90.0,1705.2369541343849,-809.8351715210098,3.247783966710247,-1.4297601826662671,64.95567933420494,-28.595203653325342
569,-90.0,1708.4522602924012,-811.3147365288191,3.215306158016426,-1.479565007809332,64.30612316032853,-29.59130015618664
570,0.0,1711.7690246629838,-812.6373528914487,3.316764370582709,-1.3226163626295704,66.33528741165418,-26.45232725259141
571,-90.0,1715.052621421492,-814.0119169535784,3.2835967585080117,-1.374564062129763,65.67193517016024,-27.49128124259526
572,-90.0,1718.3033822437296,-815.4373897622091,3.2507608222377504,-1.4254728086307755,65.01521644475501,-28.50945617261551
573,-90.0,1721.5216354887466,-816.9127531433819,3.218253245017044,-1.475363381172775,64.36506490034088,-29.5072676234555
574,0.0,1724.840943110551,-818.2316636712459,3.3193076218045032,-1.3189105278640014,66.38615243609007,-26.378210557280028
575,-90.0,1728.1270576877928,-819.6025960152347,3.2861145772418423,-1.3709323439888224,65.72229154483685,-27.418646879776446
576,-90.0,1731.380311150601,-821.0245097400181,3.253253462808255,-1.4219137247833842,65.06506925616509,-28.438274495667685
577,-90.0,1734.6010321098067,-822.4963852189525,3.220720959205615,-1.4718754789344475,64.4144191841123,-29.43750957868895
578,0.0,1737.9224719965891,-823.8122194169824,3.3214398867822936,-1.3158341980299226,66.42879773564587,-26.316683960598453
579,-90.0,1741.2106975161794,-825.1801369576751,3.2882255195901897,-1.3679175406927488,65.7645103918038,-27.358350813854976
580,-90.0,1744.4660408119325,-826.5990961751709,3.25534329575325,-1.4189592174957293,65.106865915065,-28.379184349914585
581,-90.0,1747.6888307057736,-828.068076236907,3.2227898938410906,-1.468980061736193,64.4557978768218,-29.37960123472386
582,0.0,1751.01206085619,-829.3813566769184,3.323230150416296,-1.313280440011359,66.46460300832592,-26.265608800227177
583,-90.0,1754.3020587367948,-830.7467715347042,3.2899978806049255,-1.3654148577858471,65.79995761209851,-27.308297155716943
584,-90.0,1757.5591566699695,-832.1632781229034,3.257097933174741,-1.4165065881992307,65.14195866349482,-28.330131763984614
585,-90.0,1760.7836836548747,-833.6298546078823,3.2245269849051,-1.466576484978844,64.490539698102,-29.331529699576883
586,-90.0,1763.9759654006823,-835.1454995926601,3.1922817458075348,-1.5156449847778728,63.84563491615069,-30.312899695557455
587,0.0,1767.2731503289374,-836.4999384955953,3.2971849282551937,-1.354438902935177,65.94369856510387,-27.088778058703543
588,-90.0,1770.5373634393545,-837.9056886478315,3.2642131104170478,-1.4057501522362243,65.28426220834095,-28.11500304472449
589,-90.0,1773.7689344497974,-839.3617238253614,3.2315710104428392,-1.4560351775299352,64.63142020885678,-29.120703550598705
590,-90.0,1776.9681897809544,-840.8670383286383,3.1992553311570737,-1.5053145032768824,63.985106623141476,-30.10629006553765
591,0.0,1780.2713581128614,-842.2123657467123,3.3031683319071377,-1.3453274180739692,66.06336663814275,-26.906548361479384
592,-90.0,1783.541494792951,-843.6091866436108,3.2701366800895344,-1.3968208968984528,65.40273360179069,-27.936417937969054
593,-90.0,1786.778930137426,-845.0564711507394,3.2374353444750925,-1.447284507128607,64.74870688950185,-28.94569014257214
594,-90.0,1789.9839911593308,-846.5532099968561,3.205061021904931,-1.496738846116675,64.10122043809862,-29.9347769223335
595,0.0,1793.2921430340734,-847.8909736851676,3.3081518747425487,-1.3377636883114552,66.16303749485097,-26.755273766229102
596,-90.0,1796.5672134216175,-849.2803821267546,3.275070387544118,-1.3894084415869226,65.50140775088236,-27.788168831738453
597,-90.0,1799.8095331365196,-850.7204024275366,3.242319714902182,-1.440020300781926,64.84639429804363,-28.800406015638522
598,-90.0,1803.019429685194,-852.2100223512949,3.2098965486743305,-1.489619923758374,64.1979309734866,-29.79239847516748
599,0.0,1806.3317344354962,-853.5415071499641,3.3123047503021343,-1.3314847986692293,66.24609500604268,-26.629695973384585
600,-90.0,1809.610916169884,-854.9247622795818,3.2791817343877128,-1.3832551296177809,65.58363468775426,-27.665102592355616
601,-90.0,1812.8573061182005,-856.3587523345167,3.2463899483165495,-1.433990054934802,64.92779896633098,-28.67980109869604
602,-90.0,1816.0712321979938,-857.8424626172299,3.2139260797933713,-1.4837102827131745,64.27852159586743,-29.67420565426349
603,0.0,1819.38699963512,-859.1687351123958,3.315767437126214,-1.3262724951659177,66.31534874252428,-26.525449903318354
604,-90.0,1822.6696094294966,-860.5468821844809,3.282609794376574,-1.3781470720851186,65.65219588753149,-27.56294144170237
605,-90.0,1825.919393157235,-861.9758663429362,3.249783727738215,-1.4289841584553644,64.99567455476429,-28.579683169107287
606,-90.0,1829.136679078688,-863.4546708470041,3.2172859214531857,-1.478804504067846,64.34571842906371,-29.576090081356917
607,0.0,1832.455335654208,-864.7766164453207,3.3186565755199626,-1.3219455983165247,66.37313151039925,-26.438911966330494
608,-90.0,1835.740805695622,-866.1505231584108,3.2854700414139386,-1.3739067130901845,65.70940082827877,-27.47813426180369
609,-90.0,1838.9934210679544,-867.5753517649703,3.252615372332483,-1.4248286065594506,65.05230744664966,-28.496572131189012
610,-90.0,1842.2135103175829,-869.0500838281008,3.220089249628516,-1.4747320631305896,64.40178499257031,-29.494641262611793
611,0.0,1845.534579333532,-870.3684375334408,3.3210690159492695,-1.3183537053399563,66.42138031898538,-26.367074106799127
612,-90.0,1848.822437690994,-871.7388241913454,3.287858357461959,-1.3703866579046375,65.75716714923918,-27.40773315809275
613,-90.0,1852.0774174962369,-873.1602031437559,3.2549798052428,-1.421378952410475,65.099596104856,-28.4275790482095
614,-90.0,1855.299847534469,-874.6315545457547,3.2224300382322784,-1.4713514019987965,64.44860076464556,-29.42702803997593
615,0.0,1858.6229327142487,-875.9469265079184,3.3230851797795733,-1.3153719621636821,66.46170359559147,-26.30743924327364
616,-90.0,1861.912787073922,-877.3143910574535,3.2898543596731873,-1.3674645495350166,65.79708719346374,-27.349290990700332
617,-90.0,1865.1697429213727,-878.7329063436059,3.2569558474509517,-1.4185152861525117,65.13911694901904,-28.370305723050233
618,-90.0,1868.39412924141,-880.2014513526173,3.2243863200371936,-1.4685450090113723,64.48772640074387,-29.370900180227444
619,-90.0,1871.586271728997,-881.7190254909846,3.192142487586966,-1.517574138367297,63.84284975173932,-30.35148276734594
620,0.0,1874.883490679199,-883.0751659074188,3.297218950201976,-1.3561404164341653,65.94437900403952,-27.122808328683305
621,-90.0,1878.1477374713436,-884.4825835429165,3.2642467921446867,-1.4074176354976866,65.28493584289373,-28.148352709953734
622,-90.0,1881.379341826697,-885.9402528540744,3.231604355353523,-1.4576693111579728,64.63208710707046,-29.15338622315946
623,-90.0,1884.578630169316,-887.4471688083379,3.1992883426189684,-1.506915954263528,63.98576685237937,-30.13831908527056
624,0.0,1887.881973871855,-888.7939087062095,3.303343702539013,-1.3467398978716811,66.06687405078026,-26.934797957433624
625,-90.0,1891.1522841688718,-890.1921138333367,3.2703102970167635,-1.3982051271271516,65.40620594033527,-27.96410254254303
626,-90.0,1894.3898913941066,-891.6407548861159,3.2376072252347052,-1.448641052779134,64.7521445046941,-28.97282105558268
627,-90.0,1897.5951225779652,-893.138823146996,3.205231183858587,-1.4980682608800657,64.10462367717174,-29.961365217601315
628,0.0,1900.9035613639,-894.4777593791515,3.30843878593485,-1.3389362321555869,66.16877571869699,-26.778724643111737
629,-90.0,1904.1789157935273,-895.868316913728,3.2753544296272326,-1.390557534576536,65.50708859254465,-27.81115069153072
630,-90.0,1907.4215167100945,-897.3094633256617,3.242600916567174,-1.4411464119336643,64.85201833134349,-28.822928238673285
631,-90.0,1910.6316916484197,-898.8001868383702,3.2101749383253546,-1.4907235127085563,64.2034987665071,-29.814470254171127
632,0.0,1913.9443703342554,-900.1326450025125,3.3126786858357113,-1.3324581641422346,66.25357371671423,-26.649163282844693
633,-90.0,1917.223922264825,-901.5168540303124,3.27955193056952,-1.3842090277998915,65.5910386113904,-27.68418055599783
634,-90.0,1920.470678707365,-902.9517789054838,3.2467564425400695,-1.4349248751714647,64.93512885080139,-28.698497503429294
635,-90.0,1923.6849676164431,-904.4364053120468,3.2142889090781512,-1.4846264065629344,64.28577818156302,-29.69252813125869
636,0.0,1927.0011758812007,-905.7634858284639,3.3162082647574063,-1.3270805164171322,66.32416529514812,-26.541610328342642
