tick,angle,x,y,vx,vy
153,0,195.63163390965468,-70.012694321287043,2.2894649330731296,-0.57132670350115189
154,0,197.95089142502061,-70.53424448392586,2.3192575153659298,-0.52155016263881149
155,0,200.295208507307,-71.011891736669611,2.3443170822863681,-0.47764725274375641
156,0,202.66042281177425,-71.45081662213228,2.3652143044672571,-0.43892488546267439
157,0,205.04287520344189,-71.85558837898833,2.3824523916676483,-0.40477175685604655
158,0,207.43935025781417,-72.230237075827048,2.3964750543722668,-0.37464869683872354
159,0,209.84702378372435,-72.578317233213397,2.4076735259101709,-0.34808015738634807
160,0,212.26341653967583,-72.902963938346673,2.4163927559514828,-0.32464670513327371
161,0,214.6863534128355,-73.206942338190473,2.4229368731596725,-0.30397839984380026
162,0,217.11392741607466,-73.492691292414165,2.4275740032391577,-0.28574895422368968
163,0,219.54446793451632,-73.762361875287993,2.4305405184416728,-0.26967058287382295
164,0,221.9765127201357,-74.017851334355228,2.4320447856193805,-0.25548945906723697
165,11.936102930000001,224.39003256053272,-74.201192397369525,2.4135198403970106,-0.18334106301429209
166,29.84329207,226.75124485955061,-74.248302585884133,2.3612122990178812,-0.047110188514604016
167,52.064209519999999,229.02598992748273,-74.113173374069603,2.2747450679321286,0.13512921181452725
168,89.989999999999995,231.19691565142713,-73.773802718024399,2.1709257239443942,0.33937065604520306
169,89.989999999999995,233.26876034528894,-73.247298541500825,2.0718446938618049,0.52650417652357517
170,89.989999999999995,235.24604606637024,-72.549832235994614,1.9772857210812913,0.69746630550621136
171,79.750955360000006,237.13421319657863,-71.698783147391524,1.8881671302083802,0.85104908860309536
172,73.093759989999995,238.93911331113699,-70.711571206892046,1.8049001145583674,0.98721194049947247
173,68.580541609999997,240.66608231326819,-69.603899109131675,1.7269690021311972,1.1076720977603665
174,64.981585609999996,242.32000884618591,-68.389965698424007,1.6539265329177129,1.2139334107076725
175,61.909813229999997,243.90539447241568,-67.082650337186323,1.5853856262297688,1.3073153612376824
176,59.297925419999999,245.42634531652749,-65.693566167323041,1.5209508441118125,1.3890841698632868
177,56.910402927746404,246.88667196556167,-64.233298224354144,1.4603266490341933,1.4602679429688934
178,54.779495920000002,248.28987781392519,-62.711435266290138,1.4032058483635144,1.521862958064002
179,52.839823500000001,249.63919651314589,-61.136683845116032,1.3493186992206976,1.5747514211741056
180,51.030737189316241,250.93763557651607,-59.516984716541195,1.2984390633701797,1.6196991285748346
181,49.385276320000003,252.18796259193107,-57.85952942212996,1.2503270154149861,1.6574552944112333
182,47.809512400000003,253.39277120927312,-56.170903469541258,1.204808617342062,1.6886259525887004
183,46.34827533,254.55446427334496,-54.457089917429791,1.1616930640718297,1.7138135521114684
184,45,255.67526425929199,-52.723511041669354,1.1207999859470226,1.733578875760434
185,43.711312509999999,256.75725415330771,-50.975135516411818,1.0819898940157187,1.7483755252575357
186,42.491115630000003,257.80237711614609,-49.216483861390422,1.0451229628383765,1.7586516550213955
187,41.326723559999998,258.8124527535756,-47.451680264191886,1.0100756374295261,1.7648035971985345
188,40.213364130000002,259.78918697040655,-45.684486515975848,0.97673421683092254,1.7671937482160409
189,39.185046,260.73416053138607,-43.918304487552838,0.94497356097954632,1.7661820284230085
190,38.171422710000002,261.64887255283594,-42.156254851626272,0.91471202144984454,1.7620496359265654
191,37.20465712,262.53472746006929,-40.401172939220217,0.88585490723337368,1.755081912406053
192,36.311383259999999,263.39302850566963,-38.655615006614987,0.85830104560032816,1.7455579326052291
193,35.422602029493561,264.2250177559506,-36.921925168568009,0.83198925028095805,1.7336898380469774
194,34.568613540000001,265.03186279277747,-35.202228386926791,0.80684503682687714,1.7196967816412219
195,33.767026885062528,265.81465655612237,-33.498441624440616,0.78279376334487705,1.7037867624861742
196,32.985645986249693,266.57443540705231,-31.812307080620748,0.75977885092991448,1.6861345438198667
197,32.2325142032334,267.3121756227074,-30.145396622411386,0.73774021565510539,1.666910458209361
198,31.51285253,268.0287969167851,-28.499124843095149,0.71662129407769737,1.646271779316238
199,30.811019600000002,268.7251720656102,-26.874768497588814,0.69637514882508667,1.6243563455063348
200,30.11551867,269.40213150142552,-25.273478695528855,0.67695943581531981,1.6012898020599595
201,29.458957009999999,270.06045746376412,-23.696280607879835,0.65832596233862795,1.5771980876490193
202,28.836055120000001,270.70088485071989,-22.144081175939277,0.6404273869557533,1.5521994319405563
203,28.206638359999999,271.32412140963197,-20.617697495310718,0.62323655891206309,1.5263836806285578
204,27.598633889999999,271.93083561249114,-19.117848039823727,0.60671420285914812,1.4998494554869923
205,27.037963021044874,272.5216533505623,-17.645154543405855,0.5908177380711922,1.4726934964178722
