tick,pitchDeg_internal,angleDeg_pass_to_stepElytra2D,vx_after,vy_after,x_after,relative_y_after
148,90.0,-90.0,2.1372596990753867,-0.7735933072797039,184.5174890856989,-66.65687060669853
149,0.0,-0.0,2.186596286826898,-0.6999493106436308,186.7040853725258,-67.35681991734216
150,90.0,-90.0,2.164730344811636,-0.7643503393071106,188.86881571733744,-68.12117025664928
151,0.0,-0.0,2.212968677913474,-0.6917970127331375,191.0817843952509,-68.81296726938241
152,0.0,-0.0,2.254260126684316,-0.6278049774494329,193.33604452193524,-69.44077224683184
153,0.0,-0.0,2.2894369709625324,-0.5713640012307092,195.62548149289776,-70.01213624806255
154,0.0,-0.0,2.3192331561039072,-0.5215830592369215,197.94471464900167,-70.53371930729946
155,0.0,-0.0,2.3442958977036534,-0.47767626754385417,200.28901054670533,-71.01139557484332
156,0.0,-0.0,2.365195916948881,-0.43895047651685876,202.65420646365422,-71.45034605136019
157,0.0,-0.0,2.382436468187231,-0.4047943281662765,205.03664293184144,-71.85514037952646
158,0.0,-0.0,2.3964613012302625,-0.3746686047347338,207.4331042330717,-72.2298089842612
159,0.0,-0.0,2.407661684093007,-0.34809771615097085,209.8407659171647,-72.57790670041217
160,0.0,-0.0,2.4163825970383206,-0.3246621919639724,212.257148514203,-72.90256889237614
161,0.0,-0.0,2.4229281957121733,-0.3039920592287423,214.68007670991517,-73.20656095160489
162,0.0,-0.0,2.427566629617261,-0.28576100180144304,217.10764333953244,-73.49232195340633
163,0.0,-0.0,2.430534291995113,-0.26968120883760827,219.53817763152756,-73.76200316224394
164,0.0,-0.0,2.4320395682106097,-0.255498831167478,221.97021719973816,-74.01750199341141
165,-11.91910293206746,11.91910293206746,2.413535781312714,-0.18340231992639083,224.38375298105086,-74.2009043133378
166,-29.823292074211942,29.823292074211942,2.3612570824697627,-0.04721205967165633,226.74501006352062,-74.24811637300945
167,-52.03420951635721,52.03420951635721,2.274822377209213,0.13497613402517164,229.01983244072983,-74.11314023898429
168,-90.0,90.0,2.1709995048267827,0.33923033694414406,231.19083194555662,-73.77390990204015
169,-90.0,90.0,2.0719151073853994,0.5263759183354507,233.26274705294202,-73.2475339837047
170,-90.0,90.0,1.9773529209323166,0.6973494446114976,235.24009997387432,-72.5501845390932
171,-79.61095536305969,79.61095536305969,1.888261886003927,0.850887395919342,237.12836185987825,-71.69929714317385
172,-73.0507599927177,73.0507599927177,1.8050048120938629,0.9870418941082579,238.93336667197212,-70.71225524906559
173,-68.54354160900377,68.54354160900377,1.7270827727622005,1.10749679365661,240.66044944473433,-69.60475845540898
174,-64.9545856065845,64.9545856065845,1.654046425918313,1.2137593075537645,242.31449587065265,-68.39099914785523
175,-61.919813226649055,61.919813226649055,1.5854948102306754,1.3071727900593868,243.89999068088332,-67.08382635779584
176,-59.270925418853935,59.270925418853935,1.521066820077234,1.3889417398015063,245.42105750096056,-65.69488461799433
177,-56.910402927746404,56.910402927746404,1.460437371730988,1.4601467779540638,246.88149487269155,-64.23473784004027
178,-54.77649591649949,54.77649591649949,1.403312941077195,1.5217596997318303,248.28480781376874,-62.71297814030844
179,-52.82682350206547,52.82682350206547,1.3494279669978075,1.574656009776921,249.63423578076655,-61.13832213053151
180,-51.03073718931624,51.03073718931624,1.2985417114894804,1.6196258358432434,250.93277749225604,-59.51869629468827
181,-49.36527632371343,49.36527632371343,1.250435469269248,1.6573835201317302,252.18321296152527,-57.86131277455654
182,-47.812512396091236,47.812512396091236,1.2049102474199969,1.6885757999047355,253.38812320894527,-56.172736974651805
183,-46.358275331770834,46.358275331770834,1.1617846173834392,1.7137891598748367,254.5499078263287,-54.45894781477697
184,-44.991043718897224,44.991043718897224,1.120892893031988,1.7335561773954298,255.6708007193607,-52.72539163738154
185,-43.70131250832107,43.70131250832107,1.0820835121506676,1.748361129080531,256.75288423151136,-50.97703050830101
186,-42.48111563205962,42.48111563205962,1.0452176153365,1.7586449239986846,257.7981018468479,-49.218385584302325
187,-41.323723564490486,41.323723564490486,1.0101677744292337,1.7648094854995098,258.80826962127713,-47.45357609880281
188,-40.223364128187235,40.223364128187235,0.9768168820605059,1.7672216066802848,259.78508650333765,-45.686354492122526
189,-39.17504599630884,39.17504599630884,0.9450571620027866,1.7662163778303417,260.73014366534045,-43.920138114292186
190,-38.17442271471449,38.17442271471449,0.9147892863567956,1.7621002374415524,261.6449329516972,-42.158037876850635
191,-37.21765712376959,37.21765712376959,0.8859216004085885,1.75515367430106,262.53085455210584,-40.40288420254957
192,-36.301383263122794,36.301383263122794,0.8583694086877124,1.7456336695520829,263.3892239607936,-38.65725053299749
193,-35.42260202949356,35.42260202949356,0.8320543518607745,1.733775858000869,264.22127831265436,-36.92347467499662
194,-34.578613535399654,34.578613535399654,0.8069038532656396,1.719796458390024,265.02818216592,-35.2036782166066
195,-33.76702688506253,33.76702688506253,0.7828505987005709,1.7038940358224162,265.81103276462056,-33.49978418078418
196,-32.98564598624969,32.98564598624969,0.7598321004351033,1.6862510441802512,266.5708648650557,-31.81353313660393
197,-32.2325142032334,32.2325142032334,0.7377902736467951,1.667035254429587,267.3086551387025,-30.146497882174344
198,-31.505852525627716,31.505852525627716,0.716671068815513,1.646401022781445,268.025326207518,-28.5000968593929
