tick,angle,x,y,vx,vy
114,-52.380564602320518,121.97908665109929,-115.28261601552454,2.1720422036570901,-0.96646518729708475
115,-52.380564602311459,124.16341284951326,-116.24883849909664,2.1843261984139741,-0.96622248357209461
116,-52.380564602301924,126.35989214412066,-117.21483199671557,2.1964792946074034,-0.96599349761894138
117,-52.380564602291912,128.56839540082723,-118.18060945081585,2.2085032567065781,-0.96577745410027016
118,-52.380564602281439,130.78879520661894,-119.14618307231714,2.2203998057917271,-0.96557362150129589
119,-52.380564602270482,133.02096582806203,-120.11156438197007,2.2321706214430801,-0.96538130965292301
120,-52.380564602259071,135.26478317159075,-121.07676424936493,2.2438173435287099,-0.96519986739486086
121,-52.380564602247219,137.52012474548766,-122.04179292973575,2.255341573896902,-0.96502868037082012
122,-52.380564602234898,139.78686962346606,-123.00666009868408,2.2667448779783919,-0.96486716894832769
123,-52.380564602222123,142.06489840976957,-123.97137488494019,2.2780287863035094,-0.96471478625611284
124,-52.380564602208914,144.35409320570855,-124.93594590127262,2.2891947959389851,-0.9645710163324237
125,-52.380564602195264,146.65433757755747,-125.90038127365062,2.3002443718489061,-0.96443537237800148
126,-52.380564602181209,148.96551652574152,-126.86468866875842,2.3111789481840521,-0.96430739510779628
127,-52.380564602166757,151.28751645524514,-127.82887531995426,2.3219999295036118,-0.96418665119584734
128,-52.380564602151907,153.62022514717819,-128.79294805176232,2.3327086919330413,-0.96407273180805797
129,-52.38056460213668,155.96353173143982,-129.75691330298022,2.3433065842616316,-0.96396525121789967
130,-52.380564602121112,158.31732666042294,-130.72077714848058,2.3537949289831315,-0.96386384550035709
131,-52.380564602105217,160.68150168370553,-131.68454531978028,2.3641750232826011,-0.96376817129969283
132,-52.380564602089038,163.05594982367802,-132.64822322444715,2.3744481399724813,-0.96367790466685832
133,-52.380564602072582,165.44056535205871,-133.61181596440977,2.3846155283806971,-0.96359273996261485
134,-52.380564602055898,167.83524376725217,-134.57532835323244,2.394678415193463,-0.963512388822652
135,-52.380564602038973,170.23988177250746,-135.53876493241364,2.4046380052552978,-0.96343657918119685
136,-52.380564602021863,172.65437725483608,-136.50212998676346,2.4144954823286136,-0.96336505434981012
137,-52.380564602004583,175.0786292646512,-137.46542755891173,2.4242520098151301,-0.96329757214824996
138,-52.380564601987196,177.51253799609242,-138.42866146299619,2.4339087314412096,-0.96323390408445841
139,-52.380564601969709,179.95600476800152,-139.39183529757707,2.4434667719091117,-0.96317383458089678
140,-52.380564601952166,182.40893200551756,-140.3549524578217,2.4529272375160502,-0.96311716024460847
141,-52.380564601934566,184.87122322226037,-141.31801614700024,2.4622912167428179,-0.96306368917853891
142,-52.380564601916994,187.34278300307403,-142.28102938733201,2.4715597808136609,-0.96301324033177904
143,-52.380564601899444,189.82351698730301,-143.24399503021854,2.4807339842289808,-0.96296564288653486
144,-52.380564601881957,192.31333185257537,-144.20691576589829,2.4898148652723524,-0.96292073567974457
145,-52.380564601864585,194.81213529906864,-145.16979413255567,2.498803446493266,-0.96287836665738724
146,-52.380564601847354,197.31983603423558,-146.13263252491529,2.5077007351669272,-0.96283839235963364
147,-52.380564601830287,199.83634375796794,-147.09543320235039,2.5165077237323588,-0.96280067743509701
148,-52.380564601813418,202.36156914817795,-148.05819829653294,2.525225390209997,-0.96276509418253908
149,-52.380564601796763,204.89542384677785,-149.02092981865141,2.5338546985998915,-0.96273152211847768
150,-52.380564601780364,207.43782044603941,-149.98362966622065,2.542396599261568,-0.96269984756923566
151,-52.38056460176427,209.98867247531595,-150.94629962950668,2.550852029276546,-0.96266996328604582
152,-52.380564601748482,212.54789438811039,-151.90894139758859,2.5592219127944511,-0.96264176808191038
153,-52.380564601733028,215.115401549474,-152.87155656407757,2.5675071613636082,-0.96261516648898648
154,-52.380564601717886,217.69111022372095,-153.8341466325129,2.5757086742469562,-0.96259006843533546
155,-52.380564601703014,220.27493756244502,-154.79671302145283,2.5838273387240625,-0.9625663889399434
