tick,angle,x,y,vx,vy,horizontal_bps,vertical_bps
460,-60.19556896157761,1340.3069249510718,-664.3253956267458,3.2183752813472135,-1.4281103646499287,64.36750562694426,-28.562207292998572
461,-60.19041850461022,1343.5260007852623,-665.7526420998742,3.219075834190625,-1.4272464731283285,64.3815166838125,-28.54492946256657
462,-60.19556896157761,1346.7457402526973,-667.1790797251442,3.2197394674348834,-1.4264376252700133,64.39478934869767,-28.528752505400266
463,-60.21160678527799,1349.9660862685291,-668.6047947539922,3.220346015831876,-1.4257150288479778,64.40692031663752,-28.514300576959556
464,-60.23555698695295,1353.1869733951482,-670.0298863801281,3.220887126619202,-1.425091626135851,64.41774253238404,-28.50183252271702
465,-60.26954860996254,1356.4083173654633,-671.4544829489837,3.2213439703150604,-1.4245965688555455,64.42687940630121,-28.49193137711091
466,-60.31209782921433,1359.630015969141,-672.8787405851126,3.221698603677591,-1.4242576361288748,64.43397207355181,-28.485152722577496
467,-60.362804680666464,1362.8519607206445,-674.3028251288239,3.221944751503434,-1.4240845437112286,64.43889503006868,-28.481690874224572
468,-60.41759007512976,1366.0740371407933,-675.726911686308,3.2220764201487837,-1.4240865574840909,64.44152840297568,-28.481731149681817
469,-60.477404606260244,1369.2961250253916,-677.1511841955056,3.222087884598185,-1.4242725091976018,64.4417576919637,-28.485450183952036
470,-60.53953511693787,1372.5181094736167,-678.5758183397584,3.2219844482251987,-1.424634144252764,64.43968896450397,-28.492682885055277
471,-60.60239976658711,1375.739869843101,-680.0009986191484,3.2217603694841666,-1.4251802793900092,64.43520738968333,-28.503605587800184
472,-60.66087024190954,1378.961312289933,-681.4268679863512,3.2214424468320506,-1.4258693672028449,64.42884893664102,-28.517387344056896
473,-60.715145417876236,1382.1823469996066,-682.853563077447,3.221034709673577,-1.4266950910957732,64.42069419347155,-28.533901821915464
474,-60.76213199642079,1385.4028987413626,-684.2811978812005,3.2205517417560334,-1.4276348037533952,64.41103483512067,-28.552696075067907
475,-60.80036059705383,1388.6229169596113,-685.7098481473058,3.2200182182487778,-1.4286502661054128,64.40036436497556,-28.573005322108255
476,-60.82534915044285,1391.8423854623477,-687.1395364448687,3.219468502736429,-1.429688297562803,64.38937005472857,-28.59376595125606
477,-60.838525396678705,1395.0612994213104,-688.5702677658467,3.2189139589628266,-1.430731320978038,64.37827917925654,-28.614626419560757
478,-60.838525396678705,1398.2796864499262,-690.0019969774745,3.2183870286158593,-1.4317292116277842,64.36774057231719,-28.634584232555685
479,-60.82534915044285,1401.4976052855325,-691.4346309173419,3.217918835606267,-1.4326339398673789,64.35837671212533,-28.652678797347576
480,-60.79923520087036,1404.7151229514761,-692.8680637215436,3.217517665943687,-1.4334328042017346,64.35035331887374,-28.66865608403469
481,-60.76141695054371,1407.9323360608585,-694.3021439352966,3.217213109382343,-1.4340802137529394,64.34426218764686,-28.68160427505879
482,-60.714023467225985,1411.1493588239703,-695.7366930685089,3.217022763111801,-1.4345491332122386,64.34045526223602,-28.69098266424477
483,-60.65913921901892,1414.3663115160432,-697.1715234119798,3.2169526920729994,-1.434830343470976,64.33905384145999,-28.69660686941952
484,-60.5997736273685,1417.5833202252086,-698.6064384156446,3.217008709165467,-1.4349150036647005,64.34017418330934,-28.69830007329401
485,-60.535617868494164,1420.8005057297369,-700.0412498463934,3.2171855045283992,-1.4348114307488418,64.34371009056798,-28.696228614976835
486,-60.47165947598108,1424.0179945718994,-701.4757606635712,3.2174888421626022,-1.4345108171779084,64.34977684325204,-28.69021634355817
487,-60.40930601436467,1427.2358969958677,-702.9097990654274,3.2179024239683027,-1.4340384018560937,64.35804847936606,-28.680768037121872
488,-60.3510615199944,1430.4543184912516,-704.3432006356992,3.2184214953839088,-1.4334015702718095,64.36842990767818,-28.66803140543619
489,-60.2957349704816,1433.6733490495446,-705.7758249172333,3.2190305582929746,-1.432624281534081,64.38061116585949,-28.65248563068162
490,-60.24713882598252,1436.89306377942,-707.2075544466608,3.2197147298753297,-1.431729529427414,64.39429459750659,-28.634590588548278
491,-60.20539565730107,1440.1135126039362,-708.6383106652455,3.2204488245162572,-1.4307562185846967,64.40897649032514,-28.615124371693934
492,-60.17172017154653,1443.334743181727,-710.068018498903,3.221230577790647,-1.4297078336575315,64.42461155581294,-28.59415667315063
493,-60.143754241786375,1446.5567791503581,-711.4966399838637,3.2220359686312876,-1.4286214849606693,64.44071937262575,-28.572429699213387
494,-60.12431190747647,1449.7796211958103,-712.9241726263813,3.2228420454520945,-1.4275326425175965,64.45684090904189,-28.55065285035193
495,-60.11276153159186,1453.003258996463,-714.3506309485143,3.2236378006527318,-1.426458322133045,64.47275601305464,-28.529166442660898
496,-60.109798606873895,1456.2276717263426,-715.7760457188714,3.2244127298794374,-1.4254147703571083,64.48825459758875,-28.508295407142164
