tick,angle
154,-60.211606785277993
155,-60.23555698695295
156,-60.269548609962541
157,-60.312097829214331
158,-60.362804680666464
159,-60.417590075129759
160,-60.477404606260244
161,-60.53953511693787
162,-60.602399766587112
163,-60.660870241909542
164,-60.715145417876236
165,-60.762131996420791
166,-60.800360597053832
167,-60.825349150442847
168,-60.838525396678705
169,-60.838525396678705
170,-60.825349150442847
171,-60.800360597053832
172,-60.762131996420791
173,-60.715145417876236
174,-60.660870241909542
175,-60.602399766587112
176,-60.53953511693787
177,-60.477404606260244
178,-60.417590075129759
179,-60.362804680666464
180,-60.312097829214331
181,-60.269548609962541
182,-60.23555698695295
183,-60.211606785277993
184,-60.195568961577607
185,-60.190418504610221
186,-60.195568961577607
187,-60.211606785277993
188,-60.23555698695295
189,-60.269548609962541
190,-60.312097829214331
191,-60.362804680666464
192,-60.417590075129759
193,-60.477404606260244
194,-60.53953511693787
195,-60.602399766587112
196,-60.660870241909542
197,-60.715145417876236
198,-60.762131996420791
199,-60.800360597053832
200,-60.825349150442847
201,-60.838525396678705
202,-60.838525396678705
203,-60.825349150442847
204,-60.800360597053832
205,-60.762131996420791
206,-60.715145417876236
207,-60.660870241909542
208,-60.602399766587112
209,-60.53953511693787
210,-60.477404606260244
211,-60.417590075129759
212,-60.362804680666464
213,-60.312097829214331
214,-60.269548609962541
215,-60.23555698695295
216,-60.211606785277993
217,-60.195568961577607
218,-60.190418504610221
219,-60.195568961577607
220,-60.211606785277993
221,-60.23555698695295
222,-60.269548609962541
223,-60.312097829214331
224,-60.362804680666464
225,-60.417590075129759
226,-60.477404606260244
227,-60.53953511693787
228,-60.602399766587112
229,-60.660870241909542
230,-60.715145417876236
231,-60.762131996420791
232,-60.800360597053832
233,-60.825349150442847
234,-60.838525396678705
235,-60.838525396678705
236,-60.825349150442847
237,-60.800360597053832
238,-60.762131996420791
239,-60.715145417876236
240,-60.660870241909542
241,-60.602399766587112
242,-60.53953511693787
243,-60.477404606260244
244,-60.417590075129759
245,-60.362804680666464
246,-60.312097829214331
247,-60.269548609962541
248,-60.23555698695295
249,-60.211606785277993
250,-60.195568961577607
251,-60.190418504610221
252,-60.195568961577607
253,-60.211606785277993
254,-60.23555698695295
255,-60.269548609962541
256,-60.312097829214331
257,-60.362804680666464
258,-60.417590075129759
259,-60.477404606260244
260,-60.53953511693787
261,-60.602399766587112
262,-60.660870241909542
263,-60.715145417876236
264,-60.762131996420791
265,-60.800360597053832
266,-60.825349150442847
267,-60.838525396678705
268,-60.838525396678705
269,-60.825349150442847
270,-60.799235200870363
271,-60.761416950543712
272,-60.714023467225985
273,-60.659139219018918
274,-60.599773627368499
275,-60.535617868494164
276,-60.471659475981077
277,-60.409306014364667
278,-60.351061519994403
279,-60.295734970481597
280,-60.247138825982518
281,-60.205395657301068
282,-60.171720171546532
283,-60.143754241786375
284,-60.124311907476468
285,-60.112761531591858
286,-60.109798606873895
287,-60.112761531591858
288,-60.124311907476468
289,-60.143754241786375
290,-60.171720171546532
291,-60.205395657301068
292,-60.247138825982518
293,-60.295734970481597
294,-60.351061519994403
295,-60.409306014364667
296,-60.471659475981077
297,-60.535617868494164
298,-60.599773627368499
299,-60.659139219018918
300,-60.714023467225985
301,-60.761416950543712
302,-60.799235200870363
303,-60.825349150442847
304,-60.838525396678705
305,-60.838525396678705
306,-60.825349150442847
307,-60.800360597053832
308,-60.762131996420791
309,-60.715145417876236
310,-60.660870241909542
311,-60.602399766587112
312,-60.53953511693787
313,-60.477404606260244
314,-60.417590075129759
315,-60.362804680666464
316,-60.312097829214331
317,-60.269548609962541
318,-60.23555698695295
319,-60.211606785277993
320,-60.195568961577607
321,-60.190418504610221
322,-60.195568961577607
323,-60.211606785277993
324,-60.23555698695295
325,-60.269548609962541
326,-60.312097829214331
327,-60.362804680666464
328,-60.417590075129759
329,-60.477404606260244
330,-60.53953511693787
331,-60.602399766587112
332,-60.660870241909542
333,-60.715145417876236
334,-60.762131996420791
335,-60.800360597053832
336,-60.825349150442847
337,-60.838525396678705
338,-60.838525396678705
339,-60.825349150442847
340,-60.799235200870363
341,-60.761416950543712
342,-60.714023467225985
343,-60.659139219018918
344,-60.599773627368499
345,-60.535617868494164
346,-60.471659475981077
347,-60.409306014364667
348,-60.351061519994403
349,-60.295734970481597
350,-60.247138825982518
351,-60.205395657301068
352,-60.171720171546532
353,-60.143754241786375
354,-60.124311907476468
355,-60.112761531591858
356,-60.109798606873895
357,-60.112761531591858
358,-60.124311907476468
359,-60.143754241786375
360,-60.171720171546532
361,-60.205395657301068
362,-60.247138825982518
363,-60.295734970481597
364,-60.351061519994403
365,-60.409306014364667
366,-60.471659475981077
367,-60.535617868494164
368,-60.599773627368499
369,-60.659139219018918
370,-60.714023467225985
371,-60.761416950543712
372,-60.799235200870363
373,-60.825349150442847
374,-60.838525396678705
375,-60.838525396678705
376,-60.825349150442847
377,-60.800360597053832
378,-60.762131996420791
379,-60.715145417876236
380,-60.660870241909542
381,-60.602399766587112
382,-60.53953511693787
383,-60.477404606260244
384,-60.417590075129759
385,-60.362804680666464
386,-60.312097829214331
387,-60.269548609962541
388,-60.23555698695295
389,-60.211606785277993
390,-60.195568961577607
391,-60.190418504610221
392,-60.195568961577607
393,-60.211606785277993
394,-60.23555698695295
395,-60.269548609962541
396,-60.312097829214331
397,-60.362804680666464
398,-60.417590075129759
399,-60.477404606260244
400,-60.53953511693787
401,-60.602399766587112
402,-60.660870241909542
403,-60.715145417876236
404,-60.762131996420791
405,-60.800360597053832
406,-60.825349150442847
407,-60.838525396678705
408,-60.838525396678705
409,-60.825349150442847
410,-60.799235200870363
411,-60.761416950543712
412,-60.714023467225985
413,-60.659139219018918
414,-60.599773627368499
415,-60.535617868494164
416,-60.471659475981077
417,-60.409306014364667
418,-60.351061519994403
419,-60.295734970481597
420,-60.247138825982518
421,-60.205395657301068
422,-60.171720171546532
423,-60.143754241786375
424,-60.124311907476468
425,-60.112761531591858
426,-60.109798606873895
427,-60.112761531591858
428,-60.124311907476468
429,-60.143754241786375
430,-60.171720171546532
431,-60.205395657301068
432,-60.247138825982518
433,-60.295734970481597
434,-60.351061519994403
435,-60.409306014364667
436,-60.471659475981077
437,-60.535617868494164
438,-60.599773627368499
439,-60.659139219018918
440,-60.714023467225985
441,-60.761416950543712
442,-60.799235200870363
443,-60.825349150442847
444,-60.838525396678705
445,-60.838525396678705
446,-60.825349150442847
447,-60.800360597053832
448,-60.762131996420791
449,-60.715145417876236
450,-60.660870241909542
451,-60.602399766587112
452,-60.53953511693787
453,-60.477404606260244
454,-60.417590075129759
455,-60.362804680666464
456,-60.312097829214331
457,-60.269548609962541
458,-60.23555698695295
459,-60.211606785277993
460,-60.195568961577607
461,-60.190418504610221
462,-60.195568961577607
463,-60.211606785277993
464,-60.23555698695295
465,-60.269548609962541
466,-60.312097829214331
467,-60.362804680666464
468,-60.417590075129759
469,-60.477404606260244
470,-60.53953511693787
471,-60.602399766587112
472,-60.660870241909542
473,-60.715145417876236
474,-60.762131996420791
475,-60.800360597053832
476,-60.825349150442847
477,-60.838525396678705
478,-60.838525396678705
479,-60.825349150442847
480,-60.799235200870363
481,-60.761416950543712
482,-60.714023467225985
483,-60.659139219018918
484,-60.599773627368499
485,-60.535617868494164
486,-60.471659475981077
487,-60.409306014364667
488,-60.351061519994403
489,-60.295734970481597
490,-60.247138825982518
491,-60.205395657301068
492,-60.171720171546532
493,-60.143754241786375
494,-60.124311907476468
495,-60.112761531591858
496,-60.109798606873895
497,-60.112761531591858
498,-60.124311907476468
499,-60.143754241786375
500,-60.171720171546532
501,-60.205395657301068
502,-60.247138825982518
503,-60.295734970481597
504,-60.351061519994403
505,-60.409306014364667
506,-60.471659475981077
507,-60.535617868494164
508,-60.599773627368499
509,-60.659139219018918
510,-60.714023467225985
511,-60.761416950543712
512,-60.799235200870363
513,-60.825349150442847
514,-60.838525396678705
515,-60.838525396678705
516,-60.825349150442847
517,-60.800360597053832
518,-60.762131996420791
519,-60.715145417876236
520,-60.660870241909542
521,-60.602399766587112
522,-60.53953511693787
523,-60.477404606260244
524,-60.417590075129759
525,-60.362804680666464
526,-60.312097829214331
527,-60.269548609962541
528,-60.23555698695295
529,-60.211606785277993
530,-60.195568961577607
531,-60.190418504610221
532,-60.195568961577607
533,-60.211606785277993
534,-60.23555698695295
535,-60.269548609962541
536,-60.312097829214331
537,-60.362804680666464
538,-60.417590075129759
539,-60.477404606260244
540,-60.53953511693787
541,-60.602399766587112
542,-60.660870241909542
543,-60.715145417876236
544,-60.762131996420791
545,-60.800360597053832
546,-60.825349150442847
547,-60.838525396678705
548,-60.838525396678705
549,-60.825349150442847
550,-60.799235200870363
551,-60.761416950543712
552,-60.714023467225985
553,-60.659139219018918
554,-60.599773627368499
555,-60.535617868494164
556,-60.471659475981077
557,-60.409306014364667
558,-60.351061519994403
559,-60.295734970481597
560,-60.247138825982518
561,-60.205395657301068
562,-60.171720171546532
563,-60.143754241786375
564,-60.124311907476468
