tick,angle,x,y,vx,vy,min_y
18,-3.6903769234053327,1.2470741171040007,-1.693346957556864,0.15994075183522735,-0.13478629524267213,-1.693346957556864
19,-4.0534615333804878,1.4191646938021112,-1.8302080003603944,0.17209057669811034,-0.1368610428035304,-1.8302080003603944
20,-4.4224632056038296,1.6034591921081334,-1.9689656262317907,0.18429449830602224,-0.13875762587139634,-1.9689656262317907
21,-4.7965841718723485,1.7999942922994348,-2.1094687368234943,0.19653510019130138,-0.14050311059170356,-2.1094687368234943
22,-5.1751262567367515,2.008791675625957,-2.2515912866093393,0.20879738332652215,-0.14212254978584504,-2.2515912866093393
23,-5.5574785526221557,2.2298605180865256,-2.3952283277385371,0.22106884246056857,-0.14363704112919801,-2.3952283277385371
24,-5.9431067990916073,2.4631992921541097,-2.540294900499128,0.23333877406758399,-0.14506657276059082,-2.540294900499128
25,-6.3315441890714776,2.7087975921773868,-2.6867239363067994,0.24559830002327693,-0.14642903580767144,-2.6867239363067994
26,-6.7223833742545818,2.9666379600410808,-2.8344628995322556,0.25784036786369396,-0.14773896322545615,-2.8344628995322556
27,-7.1152694821654769,3.2366969945091228,-2.9834737176075135,0.27005903446804197,-0.14901081807525793,-2.9834737176075135
28,-7.5098939913095712,3.5189468646138495,-3.1337296448821346,0.2822498701047268,-0.15025592727462103,-3.1337296448821346
29,-7.9059893358587114,3.8133563300129332,-3.2852139344909794,0.29440946539908353,-0.15148428960884469,-3.2852139344909794
30,-8.3033241342872621,4.1198916281356848,-3.4379186790880558,0.30653529812275143,-0.15270474459707631,-3.4379186790880558
31,-8.7016989526147626,4.4385169488123255,-3.5918458150310459,0.31862532067664112,-0.15392713594299004,-3.5918458150310459
32,-9.1009425281031611,4.7691958558093654,-3.7470020619932893,0.33067890699704017,-0.15515624696224337,-3.7470020619932893
33,-9.5009083907538052,5.1118910696054707,-3.9034024832305643,0.3426952137961054,-0.15640042123727493,-3.9034024832305643
